priority,score,business_name,niche,country,city,zone,rating,reviews_count,website_status,website_url,google_maps_url,source_url,phone,normalized_phone,phone_status,instagram,email,contact_person,problem_detected,verification_notes,homepage_url,first_message,last_checked
B,13,Clinica Dental Dentastic,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental%20Dentastic%20Metepec%20Mexico,https://www.openstreetmap.org/node/12522231990,+52 722 408 0031,527224080031,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Consultorio Dental Angle,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Consultorio%20Dental%20Angle%20Metepec%20Mexico,https://www.openstreetmap.org/node/12522232596,+52 722 270 3307,527222703307,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Karen,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Karen%20Metepec%20Mexico,https://www.openstreetmap.org/node/12523184642,+52 722 467 6373,527224676373,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Imagen Dental Metepec,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Imagen%20Dental%20Metepec%20Metepec%20Mexico,https://www.openstreetmap.org/node/12523207637,+52 722 418 0504,527224180504,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Consultorio De Ginecologia,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Consultorio%20De%20Ginecologia%20Metepec%20Mexico,https://www.openstreetmap.org/node/12524345410,+52 722 212 0037,527222120037,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Souri Clinica Dental,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Souri%20Clinica%20Dental%20Metepec%20Mexico,https://www.openstreetmap.org/node/12527080696,+52 722 615 2423,527226152423,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Clinica Peter Dent,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Clinica%20Peter%20Dent%20Metepec%20Mexico,https://www.openstreetmap.org/node/12527287015,+52 722 219 5531,527222195531,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Consultorio Medico Dr Jorge A Karam C,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Consultorio%20Medico%20Dr%20Jorge%20A%20Karam%20C%20Metepec%20Mexico,https://www.openstreetmap.org/node/12527828610,+52 722 400 6089,527224006089,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Consultorio Podologico,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Consultorio%20Podologico%20Metepec%20Mexico,https://www.openstreetmap.org/node/12527870744,+52 722 215 8704,527222158704,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Podologia Clinica Dedos-sanos,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Podologia%20Clinica%20Dedos-sanos%20Metepec%20Mexico,https://www.openstreetmap.org/node/12527870831,+52 722 889 2804,527228892804,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Smile Dental Clinica Odontologica,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Smile%20Dental%20Clinica%20Odontologica%20Metepec%20Mexico,https://www.openstreetmap.org/node/12527937577,+52 722 240 9944,527222409944,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Komunica Klinic,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Komunica%20Klinic%20Metepec%20Mexico,https://www.openstreetmap.org/node/12528199224,+52 722 209 0138,527222090138,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Family Dentist,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Family%20Dentist%20Metepec%20Mexico,https://www.openstreetmap.org/node/12528228446,+52 722 284 6452,527222846452,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
