priority,score,business_name,niche,country,city,zone,normalized_phone,verification_status,message,homepage_url,whatsapp_url,message_char_count,encoded_url_length,url_validation_status,status,last_contacted,follow_up_date,response_status,notes
B,11,Sushi Love,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,575745771130,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/575745771130?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,11,Melón & Pimentón,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,575743422501,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/575743422501?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,11,Kilele,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,573122385686,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/573122385686?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,11,El Café,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,575742305843,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/575742305843?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,11,Praná - Cocina Natural,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,575743312759,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/575743312759?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
A,14,Illumident,Dental,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,573182900517,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/573182900517?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,11,Restaurant Bolivar,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,575745116819,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/575745116819?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,11,Peace and Food,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,573168374298,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/573168374298?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,11,Toreto'ss Burger,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,575744968280,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/575744968280?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,11,Don Carlos Restaurant,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,573052559965,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/573052559965?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,11,Maru Rico!,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,575743545565,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/575743545565?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,11,Copoazú,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,573507549642,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/573507549642?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
